Finished Part Code,Finished Old Code,Finished Item Name,Raw Casting Part Code,Raw Casting Old Code,Raw Casting Name,Step No,Process Short Code,Process Name,Estimated Days,Vendors,Vendor Names,Remarks
4005005000,,BINARY LINK - 140 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005000,,BINARY LINK - 140 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005000,,BINARY LINK - 140 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005005600,,TERNARY LINK - 140 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005005600,,TERNARY LINK - 140 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005005600,,TERNARY LINK - 140 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005600,,TERNARY LINK - 140 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005600,,TERNARY LINK - 140 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005010000,,BARREL PLATE - 635 (STOCK-210) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005006000,,MOVING PLATE SLIDING BLOCK - 140 TON (PATTERN),4001006000,,MOVING PLATE SLIDING BLOCK - 140 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005000400,,STATIONARY PLATE TOGGLE - 170 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005001500,,MOVING PLATE TOGGLE - 170 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005002600,,END PLATE - 170 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005002600,,END PLATE - 170 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005002600,,END PLATE - 170 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005002600,,END PLATE - 170 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005002600,,END PLATE - 170 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),,,CROSSHEAD LINK - 170 TON (PATTERN) (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),,,CROSSHEAD LINK - 170 TON (PATTERN) (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),,,CROSSHEAD LINK - 170 TON (PATTERN) (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),,,CROSSHEAD LINK - 170 TON (PATTERN) (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005004500,,CROSSHEAD LINK - 170 TON (PATTERN),,,CROSSHEAD LINK - 170 TON (PATTERN) (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005005100,,BINARY LINK - 170 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005005100,,BINARY LINK - 170 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005005100,,BINARY LINK - 170 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005100,,BINARY LINK - 170 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005100,,BINARY LINK - 170 TON (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005005700,,TERNARY LINK - 170 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005005700,,TERNARY LINK - 170 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005005700,,TERNARY LINK - 170 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005700,,TERNARY LINK - 170 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005700,,TERNARY LINK - 170 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005010200,,BARREL PLATE - 905 (STOCK-245) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005000500,,STATIONARY PLATE TOGGLE - 200 TON (PATTERN),4001000100,11201,STATIONARY PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005001600,,MOVING PLATE TOGGLE - 200 TON (PATTERN),4001001200,11202,MOVING PLATE TOGGLE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005002700,,END PLATE - 200 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005002700,,END PLATE - 200 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005002700,,END PLATE - 200 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005002700,,END PLATE - 200 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005002700,,END PLATE - 200 TON (PATTERN),4001002300,11203,END PLATE - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),,,CROSSHEAD LINK - 200 TON (PATTERN) (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),,,CROSSHEAD LINK - 200 TON (PATTERN) (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),,,CROSSHEAD LINK - 200 TON (PATTERN) (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),,,CROSSHEAD LINK - 200 TON (PATTERN) (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005004600,,CROSSHEAD LINK - 200 TON (PATTERN),,,CROSSHEAD LINK - 200 TON (PATTERN) (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005005200,,BINARY LINK - 200 TO (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005005200,,BINARY LINK - 200 TO (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005005200,,BINARY LINK - 200 TO (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005200,,BINARY LINK - 200 TO (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005200,,BINARY LINK - 200 TO (PATTERN),4001004800,11205,BINARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005005800,,TERNARY LINK - 200 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005005800,,TERNARY LINK - 200 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005005800,,TERNARY LINK - 200 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4005005800,,TERNARY LINK - 200 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4005005800,,TERNARY LINK - 200 TON (PATTERN),4001005400,11206,TERNARY LINK - 90 TON (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4005010400,,BARREL PLATE - 1520 (STOCK-280) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4005010400,,BARREL PLATE - 1520 (STOCK-280) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4005010400,,BARREL PLATE - 1520 (STOCK-280) (PATTERN),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
